po_line_id,po_number,supplier_id,part_id,plant_id,source_id,order_date,requested_date,promised_date,qty_ordered,unit_price,currency
POL0005975,4500854,S0045,PN00207,P100,SRC000635,2025-04-26,2025-05-10,2025-05-10,282,152.75,USD
POL0005976,4500854,S0031,PN00136,P200,SRC000411,2025-06-25,2025-08-21,2025-08-21,107,27.3,USD
POL0005977,4500854,S0046,PN00068,P100,SRC000216,2025-01-13,2025-03-05,2025-03-07,106,149.01,USD
POL0005978,4500854,S0005,PN00214,P600,SRC000654,2026-03-17,2026-04-01,2026-04-01,41,26.01,USD
POL0005979,4500855,S0023,PN00118,P600,SRC000354,2026-03-03,2026-05-02,2026-05-02,100,18.04,USD
POL0005980,4500855,S0029,PN00237,P600,SRC000739,2025-06-06,2025-07-20,2025-07-20,240,21.81,USD
POL0005981,4500855,S0058,PN00248,P100,SRC000772,2025-05-24,2025-06-14,2025-06-14,500,122.97,USD
POL0005982,4500855,S0048,PN00185,P500,SRC000562,2025-05-07,2025-07-16,2025-07-16,151,13.17,USD
POL0005983,4500855,S0029,PN00055,P300,SRC000169,2025-02-28,2025-05-07,2025-05-07,104,4.72,USD
POL0005984,4500855,S0038,PN00304,P500,SRC000970,2025-04-04,2025-05-29,2025-05-29,125,85.28,USD
POL0005985,4500855,S0013,PN00189,P400,SRC000576,2025-03-02,2025-03-20,2025-03-25,500,107.09,USD
POL0005986,4500856,S0009,PN00203,P100,SRC000629,2025-01-16,2025-03-05,2025-03-05,70,39.12,USD
POL0005987,4500856,S0007,PN00154,P600,SRC000464,2025-07-31,2025-09-28,2025-09-28,46,31.16,USD
POL0005988,4500856,S0018,PN00272,P400,SRC000853,2026-02-07,2026-03-22,2026-03-22,371,13.37,USD
POL0005989,4500856,S0056,PN00135,P600,SRC000410,2025-07-09,2025-08-29,2025-08-29,100,61.84,USD
POL0005990,4500856,S0042,PN00226,P400,SRC000698,2025-09-20,2025-10-11,2025-10-11,500,13.32,USD
POL0005991,4500856,S0024,PN00233,P100,SRC000727,2026-03-26,2026-04-03,2026-04-03,155,18.0,USD
POL0005992,4500856,S0055,PN00258,P300,SRC000806,2026-02-09,2026-04-06,2026-04-08,69,37.9,USD
POL0005993,4500857,S0035,PN00288,P300,SRC000910,2025-03-25,2025-04-09,2025-04-09,100,23.28,USD
POL0005994,4500857,S0017,PN00163,P500,SRC000492,2025-08-02,2025-09-10,2025-09-12,36,16.66,USD
POL0005995,4500857,S0014,PN00040,P400,SRC000119,2026-03-20,2026-06-01,2026-06-03,261,29.72,USD
POL0005996,4500857,S0051,PN00029,P600,SRC000085,2025-06-21,2025-08-08,2025-08-10,95,61.12,USD
POL0005997,4500857,S0051,PN00300,P600,SRC000949,2025-12-29,2026-02-18,2026-02-18,264,21.49,USD
POL0005998,4500857,S0039,PN00078,P400,SRC000237,2026-02-21,2026-03-02,2026-03-02,31,47.3,USD
POL0005999,4500857,S0014,PN00192,P500,SRC000587,2025-09-07,2025-11-08,2025-11-08,318,28.18,USD
POL0006000,4500858,S0056,PN00188,P300,SRC000572,2025-04-13,2025-06-27,2025-06-27,500,14.29,USD
POL0006001,4500858,S0014,PN00192,P100,SRC000586,2025-02-27,2025-03-19,2025-03-21,69,26.99,USD
POL0006002,4500858,S0001,PN00245,P100,SRC000763,2025-07-10,2025-09-02,2025-09-02,354,1.05,USD
POL0006003,4500858,S0056,PN00060,P300,SRC000185,2026-01-20,2026-03-19,2026-03-19,100,70.53,USD
POL0006004,4500858,S0023,PN00118,P200,SRC000352,2026-01-24,2026-02-01,2026-02-06,234,18.73,USD
POL0006005,4500858,S0057,PN00108,P500,SRC000314,2026-01-19,2026-04-04,2026-04-04,100,13.53,USD
POL0006006,4500858,S0044,PN00349,P400,SRC001084,2025-11-14,2026-01-16,2026-01-16,336,124.88,USD
POL0006007,4500859,S0029,PN00237,P600,SRC000739,2025-01-22,2025-03-07,2025-03-07,119,21.95,USD
POL0006008,4500859,S0036,PN00212,P500,SRC000647,2025-07-24,2025-08-12,2025-08-12,50,8.69,USD
POL0006009,4500859,S0039,PN00278,P600,SRC000871,2025-03-08,2025-03-16,2025-03-16,500,88.01,USD
POL0006010,4500859,S0056,PN00179,P600,SRC000538,2025-04-29,2025-06-29,2025-06-29,500,16.89,USD
POL0006011,4500859,S0043,PN00382,P300,SRC001190,2025-07-12,2025-08-22,2025-08-22,181,77.23,USD
POL0006012,4500859,S0005,PN00028,P400,SRC000081,2025-12-18,2026-01-04,2026-01-04,500,26.33,USD
POL0006013,4500859,S0038,PN00079,P200,SRC000239,2025-03-18,2025-04-02,2025-04-07,192,22.03,USD
POL0006014,4500860,S0047,PN00215,P100,SRC000656,2025-08-04,2025-09-25,2025-09-25,100,8.58,USD
POL0006015,4500860,S0001,PN00400,P200,SRC001230,2025-07-21,2025-09-15,2025-09-15,100,57.98,USD
POL0006016,4500860,S0051,PN00230,P200,SRC000716,2025-10-23,2025-10-30,2025-10-30,55,44.56,USD
POL0006017,4500860,S0040,PN00121,P300,SRC000362,2025-02-10,2025-04-26,2025-04-28,57,51.24,USD
POL0006018,4500860,S0018,PN00110,P500,SRC000326,2025-11-16,2026-01-04,2026-01-06,500,48.74,USD
POL0006019,4500860,S0010,PN00397,P100,SRC001225,2025-12-07,2026-01-26,2026-01-28,100,11.64,USD
POL0006020,4500860,S0009,PN00048,P200,SRC000137,2026-01-12,2026-03-21,2026-03-21,143,13.36,USD
POL0006021,4500861,S0024,PN00033,P500,SRC000097,2025-12-10,2026-01-31,2026-01-31,21,45.27,USD
POL0006022,4500861,S0034,PN00374,P400,SRC001164,2026-02-20,2026-04-26,2026-04-26,100,108.88,USD
POL0006023,4500861,S0009,PN00204,P300,SRC000630,2025-10-10,2025-10-27,2025-10-27,55,112.17,USD
POL0006024,4500861,S0021,PN00164,P200,SRC000500,2025-01-24,2025-03-04,2025-03-09,284,19.91,USD
POL0006025,4500861,S0051,PN00234,P500,SRC000729,2026-02-02,2026-03-15,2026-03-17,590,47.46,USD
POL0006026,4500861,S0025,PN00262,P100,SRC000821,2025-10-22,2025-12-25,2025-12-27,74,4.98,USD
POL0006027,4500861,S0001,PN00143,P100,SRC000433,2025-05-28,2025-07-01,2025-07-06,100,17.85,USD
POL0006028,4500862,S0028,PN00383,P300,SRC001192,2025-02-23,2025-03-11,2025-03-16,500,39.21,USD
POL0006029,4500862,S0029,PN00284,P200,SRC000898,2025-02-06,2025-02-13,2025-02-13,500,48.53,USD
POL0006030,4500862,S0005,PN00249,P500,SRC000778,2025-01-18,2025-04-02,2025-04-02,70,27.05,USD
POL0006031,4500862,S0046,PN00018,P200,SRC000057,2025-10-16,2025-12-22,2025-12-22,500,13.64,USD
POL0006032,4500862,S0016,PN00361,P600,SRC001116,2025-01-26,2025-03-13,2025-03-13,100,46.75,USD
POL0006033,4500862,S0057,PN00353,P400,SRC001093,2025-04-01,2025-04-10,2025-04-10,460,23.37,USD
POL0006034,4500862,S0026,PN00186,P400,SRC000565,2025-12-17,2026-01-28,2026-01-28,100,67.53,USD
POL0006035,4500863,S0007,PN00183,P600,SRC000555,2025-05-18,2025-06-21,2025-06-23,120,26.52,USD
POL0006036,4500863,S0029,PN00325,P200,SRC001025,2025-07-13,2025-07-26,2025-07-31,241,31.72,USD
POL0006037,4500863,S0025,PN00008,P600,SRC000021,2026-02-07,2026-02-23,2026-02-23,500,151.41,USD
POL0006038,4500863,S0008,PN00104,P600,SRC000301,2025-02-27,2025-04-07,2025-04-12,50,14.66,USD
POL0006039,4500863,S0013,PN00097,P200,SRC000289,2025-06-27,2025-09-09,2025-09-14,75,365.68,USD
POL0006040,4500863,S0019,PN00257,P300,SRC000804,2026-03-12,2026-04-11,2026-04-11,100,38.84,USD
POL0006041,4500863,S0051,PN00004,P200,SRC000009,2025-01-02,2025-01-11,2025-01-16,29,44.43,USD
POL0006042,4500864,S0049,PN00147,P600,SRC000442,2025-05-27,2025-07-05,2025-07-05,211,77.48,USD
POL0006043,4500864,S0035,PN00251,P400,SRC000787,2025-05-13,2025-05-22,2025-05-22,50,29.0,USD
POL0006044,4500864,S0033,PN00373,P400,SRC001159,2025-02-24,2025-04-01,2025-04-03,144,83.24,USD
POL0006045,4500864,S0036,PN00279,P600,SRC000880,2026-03-16,2026-05-30,2026-05-30,500,41.71,USD
POL0006046,4500864,S0046,PN00167,P200,SRC000506,2025-10-03,2025-11-27,2025-11-27,250,45.59,USD
POL0006047,4500864,S0008,PN00042,P500,SRC000126,2025-06-07,2025-06-19,2025-06-19,100,13.28,USD
POL0006048,4500864,S0041,PN00157,P300,SRC000472,2025-10-26,2025-12-11,2025-12-16,122,313.53,USD
POL0006049,4500865,S0017,PN00198,P600,SRC000611,2025-01-18,2025-03-11,2025-03-16,48,29.67,USD
POL0006050,4500865,S0014,PN00040,P100,SRC000120,2025-03-10,2025-03-17,2025-03-17,43,30.96,USD
POL0006051,4500865,S0055,PN00258,P300,SRC000806,2025-03-23,2025-05-18,2025-05-18,50,36.51,USD
POL0006052,4500865,S0043,PN00034,P400,SRC000101,2025-12-12,2026-01-16,2026-01-18,100,11.45,USD
POL0006053,4500865,S0024,PN00282,P300,SRC000894,2026-01-03,2026-03-11,2026-03-11,240,10.38,USD
POL0006054,4500865,S0049,PN00318,P300,SRC001006,2025-10-30,2025-12-29,2025-12-31,87,59.95,USD
POL0006055,4500865,S0037,PN00314,P500,SRC000998,2025-01-20,2025-03-09,2025-03-09,50,76.06,USD
POL0006056,4500866,S0057,PN00293,P500,SRC000932,2026-01-05,2026-03-04,2026-03-09,66,46.4,USD
POL0006057,4500866,S0040,PN00345,P200,SRC001079,2025-01-14,2025-02-03,2025-02-03,63,15.85,USD
POL0006058,4500866,S0051,PN00300,P100,SRC000951,2025-12-02,2026-01-07,2026-01-07,100,22.09,USD
POL0006059,4500866,S0060,PN00269,P200,SRC000841,2025-04-20,2025-06-05,2025-06-05,154,201.75,USD
POL0006060,4500866,S0025,PN00376,P100,SRC001169,2025-05-11,2025-07-13,2025-07-13,500,39.44,USD
POL0006061,4500866,S0005,PN00109,P600,SRC000320,2026-01-19,2026-01-30,2026-02-04,100,16.72,USD
POL0006062,4500866,S0043,PN00371,P300,SRC001148,2025-03-27,2025-05-30,2025-05-30,131,33.56,USD
POL0006063,4500867,S0053,PN00165,P600,SRC000501,2025-01-23,2025-02-22,2025-02-27,110,172.02,USD
POL0006064,4500867,S0038,PN00013,P300,SRC000037,2025-01-11,2025-03-22,2025-03-22,356,124.43,USD
POL0006065,4500867,S0058,PN00056,P400,SRC000173,2025-04-07,2025-05-11,2025-05-11,70,26.6,USD
POL0006066,4500867,S0041,PN00179,P600,SRC000540,2025-12-28,2026-02-21,2026-02-26,100,14.82,USD
POL0006067,4500867,S0008,PN00261,P400,SRC000817,2025-08-13,2025-09-27,2025-10-02,500,45.39,USD
POL0006068,4500867,S0037,PN00236,P500,SRC000735,2025-06-25,2025-07-30,2025-07-30,60,39.64,USD
POL0006069,4500867,S0006,PN00231,P400,SRC000719,2025-04-18,2025-06-20,2025-06-25,500,17.11,USD
POL0006070,4500868,S0026,PN00365,P300,SRC001129,2025-10-15,2025-12-22,2025-12-27,100,27.2,USD
POL0006071,4500868,S0031,PN00389,P100,SRC001205,2025-03-17,2025-03-30,2025-03-30,212,81.24,USD
POL0006072,4500868,S0058,PN00056,P100,SRC000175,2025-03-08,2025-03-19,2025-03-19,195,26.91,USD
POL0006073,4500868,S0046,PN00218,P200,SRC000665,2026-02-04,2026-04-12,2026-04-12,183,98.95,USD
POL0006074,4500868,S0027,PN00256,P600,SRC000800,2025-03-02,2025-03-22,2025-03-22,50,18.99,USD
POL0006075,4500868,S0043,PN00270,P300,SRC000843,2025-03-29,2025-04-30,2025-04-30,50,86.26,USD
POL0006076,4500868,S0005,PN00052,P100,SRC000153,2025-06-08,2025-07-16,2025-07-16,79,9.05,USD
POL0006077,4500869,S0041,PN00378,P500,SRC001180,2025-10-01,2025-11-05,2025-11-07,500,56.09,USD
POL0006078,4500869,S0027,PN00094,P300,SRC000281,2025-05-29,2025-06-17,2025-06-17,500,68.96,USD
POL0006079,4500869,S0012,PN00263,P300,SRC000823,2025-10-29,2025-12-02,2025-12-02,100,25.17,USD
POL0006080,4500869,S0026,PN00371,P100,SRC001152,2025-02-01,2025-03-22,2025-03-22,500,30.89,USD
POL0006081,4500869,S0019,PN00027,P500,SRC000078,2025-01-08,2025-01-16,2025-01-16,50,240.31,USD
POL0006082,4500869,S0027,PN00243,P300,SRC000758,2025-12-13,2025-12-29,2026-01-03,100,65.73,USD
POL0006083,4500869,S0013,PN00320,P300,SRC001016,2025-02-03,2025-02-13,2025-02-15,500,23.67,USD
POL0006084,4500870,S0043,PN00377,P600,SRC001172,2025-08-02,2025-10-11,2025-10-13,100,99.83,USD
POL0006085,4500870,S0044,PN00171,P100,SRC000512,2025-11-10,2026-01-08,2026-01-13,117,61.5,USD
POL0006086,4500870,S0034,PN00374,P500,SRC001162,2025-11-12,2025-11-19,2025-11-21,88,106.17,USD
POL0006087,4500870,S0007,PN00154,P200,SRC000466,2025-09-26,2025-11-22,2025-11-22,500,26.84,USD
POL0006088,4500870,S0027,PN00005,P600,SRC000011,2025-10-18,2025-11-01,2025-11-03,65,6.06,USD
POL0006089,4500870,S0041,PN00174,P600,SRC000523,2025-07-25,2025-09-22,2025-09-22,100,7.97,USD
POL0006090,4500870,S0059,PN00121,P300,SRC000361,2025-09-22,2025-10-08,2025-10-13,331,47.32,USD
POL0006091,4500871,S0020,PN00299,P100,SRC000948,2025-09-26,2025-11-29,2025-12-01,201,43.59,USD
POL0006092,4500871,S0043,PN00292,P300,SRC000924,2025-08-22,2025-10-21,2025-10-21,261,11.28,USD
POL0006093,4500871,S0038,PN00013,P200,SRC000034,2025-07-16,2025-08-03,2025-08-03,55,127.38,USD
POL0006094,4500871,S0016,PN00367,P500,SRC001134,2025-01-16,2025-02-02,2025-02-07,30,18.33,USD
POL0006095,4500871,S0018,PN00364,P400,SRC001128,2025-01-12,2025-03-08,2025-03-08,100,18.17,USD
POL0006096,4500871,S0018,PN00051,P400,SRC000152,2026-02-19,2026-05-02,2026-05-02,636,10.78,USD
POL0006097,4500871,S0051,PN00127,P200,SRC000383,2025-12-11,2025-12-29,2026-01-03,285,10.21,USD
POL0006098,4500872,S0034,PN00151,P300,SRC000454,2025-08-04,2025-10-02,2025-10-07,24,42.05,USD
POL0006099,4500872,S0032,PN00239,P200,SRC000747,2025-09-01,2025-11-02,2025-11-07,57,15.25,USD
POL0006100,4500872,S0029,PN00193,P300,SRC000590,2026-04-01,2026-05-16,2026-05-16,500,143.46,USD
POL0006101,4500872,S0045,PN00017,P100,SRC000053,2025-03-19,2025-04-02,2025-04-02,160,33.34,USD
POL0006102,4500872,S0029,PN00036,P500,SRC000107,2025-05-27,2025-07-02,2025-07-02,500,54.53,USD
POL0006103,4500872,S0039,PN00071,P100,SRC000223,2025-01-11,2025-03-03,2025-03-08,274,42.76,USD
POL0006104,4500872,S0007,PN00161,P100,SRC000484,2026-01-30,2026-02-19,2026-02-19,52,24.36,USD
POL0006105,4500873,S0029,PN00036,P600,SRC000106,2026-01-26,2026-03-17,2026-03-19,83,46.23,USD
POL0006106,4500873,S0058,PN00162,P200,SRC000490,2025-03-04,2025-05-18,2025-05-20,362,36.34,USD
POL0006107,4500873,S0035,PN00327,P600,SRC001032,2026-03-26,2026-04-05,2026-04-05,62,67.56,USD
POL0006108,4500873,S0046,PN00395,P500,SRC001219,2025-08-31,2025-10-02,2025-10-02,50,124.65,USD
POL0006109,4500873,S0026,PN00043,P600,SRC000128,2025-09-05,2025-11-03,2025-11-03,69,93.47,USD
POL0006110,4500873,S0028,PN00383,P400,SRC001194,2025-02-16,2025-02-26,2025-02-26,500,38.32,USD
POL0006111,4500873,S0060,PN00343,P600,SRC001074,2025-12-10,2026-02-15,2026-02-15,225,46.78,USD
POL0006112,4500874,S0039,PN00358,P100,SRC001103,2025-10-20,2025-12-13,2025-12-13,130,40.19,USD
POL0006113,4500874,S0026,PN00186,P300,SRC000563,2025-04-14,2025-05-20,2025-05-20,63,76.5,USD
POL0006114,4500874,S0029,PN00023,P100,SRC000069,2025-04-11,2025-06-22,2025-06-24,100,2.98,USD
POL0006115,4500874,S0043,PN00270,P100,SRC000844,2025-02-02,2025-04-16,2025-04-21,167,96.88,USD
POL0006116,4500874,S0049,PN00151,P600,SRC000455,2025-04-09,2025-06-19,2025-06-21,143,39.72,USD
POL0006117,4500874,S0007,PN00154,P200,SRC000466,2025-07-18,2025-09-13,2025-09-13,500,27.19,USD
POL0006118,4500874,S0034,PN00229,P100,SRC000713,2025-10-28,2025-12-20,2025-12-22,18,70.6,USD
POL0006119,4500875,S0015,PN00246,P100,SRC000765,2025-08-11,2025-08-31,2025-08-31,100,7.9,USD
POL0006120,4500875,S0025,PN00262,P200,SRC000822,2025-05-23,2025-08-03,2025-08-03,101,5.33,USD
POL0006121,4500875,S0005,PN00249,P500,SRC000778,2025-06-13,2025-08-26,2025-08-26,148,27.8,USD
POL0006122,4500875,S0040,PN00115,P500,SRC000339,2025-10-13,2025-12-16,2025-12-16,52,163.79,USD
POL0006123,4500875,S0010,PN00339,P500,SRC001063,2025-12-22,2026-02-17,2026-02-17,500,6.68,USD
POL0006124,4500875,S0034,PN00084,P100,SRC000254,2025-06-20,2025-08-20,2025-08-20,123,164.86,USD
POL0006125,4500875,S0049,PN00313,P400,SRC000996,2025-04-24,2025-06-15,2025-06-15,500,31.31,USD
POL0006126,4500876,S0007,PN00210,P500,SRC000641,2025-09-20,2025-10-30,2025-10-30,39,36.78,USD
POL0006127,4500876,S0057,PN00202,P100,SRC000628,2026-02-15,2026-04-19,2026-04-21,51,59.86,USD
POL0006128,4500876,S0008,PN00322,P600,SRC001019,2026-03-13,2026-05-21,2026-05-26,143,74.27,USD
POL0006129,4500876,S0031,PN00106,P600,SRC000307,2025-05-15,2025-06-16,2025-06-21,43,150.5,USD
POL0006130,4500876,S0001,PN00197,P600,SRC000609,2025-05-30,2025-06-08,2025-06-13,500,301.09,USD
POL0006131,4500876,S0049,PN00232,P500,SRC000723,2025-08-29,2025-10-13,2025-10-15,196,101.96,USD
POL0006132,4500876,S0038,PN00304,P500,SRC000970,2025-03-08,2025-05-02,2025-05-02,180,87.73,USD
POL0006133,4500877,S0043,PN00292,P300,SRC000924,2026-01-11,2026-03-12,2026-03-12,161,11.44,USD
POL0006134,4500877,S0011,PN00355,P600,SRC001097,2025-05-30,2025-06-16,2025-06-16,185,41.51,USD
POL0006135,4500877,S0051,PN00234,P300,SRC000730,2025-06-25,2025-08-27,2025-09-01,100,48.76,USD
POL0006136,4500877,S0025,PN00008,P300,SRC000023,2025-04-09,2025-04-24,2025-04-24,102,165.23,USD
POL0006137,4500877,S0023,PN00118,P300,SRC000353,2026-02-13,2026-03-22,2026-03-27,15,19.09,USD
POL0006138,4500877,S0032,PN00102,P200,SRC000298,2025-03-07,2025-05-21,2025-05-21,500,5.1,USD
POL0006139,4500877,S0024,PN00233,P100,SRC000727,2025-08-04,2025-08-12,2025-08-17,130,18.32,USD
POL0006140,4500878,S0012,PN00142,P300,SRC000431,2025-05-07,2025-06-23,2025-06-23,500,63.78,USD
POL0006141,4500878,S0001,PN00330,P500,SRC001041,2025-02-17,2025-04-04,2025-04-04,500,9.66,USD
POL0006142,4500878,S0038,PN00256,P600,SRC000802,2025-01-15,2025-03-20,2025-03-22,100,18.71,USD
POL0006143,4500878,S0034,PN00049,P400,SRC000142,2025-08-09,2025-10-21,2025-10-21,70,17.61,USD
POL0006144,4500878,S0057,PN00250,P200,SRC000782,2025-09-09,2025-10-29,2025-10-29,100,11.08,USD
POL0006145,4500878,S0026,PN00044,P200,SRC000130,2026-03-07,2026-03-24,2026-03-24,73,14.48,USD
POL0006146,4500878,S0043,PN00270,P300,SRC000843,2026-01-12,2026-02-13,2026-02-13,127,92.83,USD
POL0006147,4500879,S0002,PN00152,P600,SRC000458,2025-06-01,2025-08-11,2025-08-13,44,167.38,USD
POL0006148,4500879,S0016,PN00155,P500,SRC000468,2026-02-14,2026-03-07,2026-03-09,116,40.06,USD
POL0006149,4500879,S0056,PN00091,P300,SRC000273,2025-07-30,2025-10-13,2025-10-18,149,32.42,USD
POL0006150,4500879,S0034,PN00379,P600,SRC001181,2025-12-22,2026-03-03,2026-03-08,109,48.01,USD
POL0006151,4500879,S0058,PN00184,P100,SRC000556,2026-01-23,2026-02-06,2026-02-08,142,8.55,USD
POL0006152,4500879,S0056,PN00188,P300,SRC000572,2026-01-14,2026-03-30,2026-03-30,500,14.29,USD
POL0006153,4500879,S0041,PN00340,P300,SRC001066,2025-08-14,2025-09-29,2025-10-01,48,119.38,USD
POL0006154,4500880,S0041,PN00150,P300,SRC000450,2025-11-20,2026-01-06,2026-01-11,234,8.46,USD
POL0006155,4500880,S0023,PN00118,P300,SRC000353,2025-09-29,2025-11-05,2025-11-10,406,19.2,USD
POL0006156,4500880,S0032,PN00062,P100,SRC000188,2025-11-24,2026-01-18,2026-01-20,100,7.95,USD
POL0006157,4500880,S0056,PN00091,P300,SRC000273,2025-10-18,2026-01-01,2026-01-03,33,32.93,USD
POL0006158,4500880,S0031,PN00080,P300,SRC000242,2025-02-23,2025-04-09,2025-04-11,187,31.39,USD
POL0006159,4500880,S0056,PN00011,P100,SRC000029,2025-10-31,2026-01-12,2026-01-17,156,63.84,USD
POL0006160,4500880,S0038,PN00132,P200,SRC000398,2025-12-12,2025-12-28,2025-12-30,44,19.31,USD
POL0006161,4500881,S0047,PN00019,P400,SRC000058,2025-02-10,2025-04-18,2025-04-23,49,20.59,USD
POL0006162,4500881,S0042,PN00306,P300,SRC000982,2026-03-01,2026-03-08,2026-03-08,100,495.48,USD
POL0006163,4500881,S0005,PN00109,P600,SRC000320,2026-02-03,2026-02-14,2026-02-16,100,17.31,USD
POL0006164,4500881,S0007,PN00154,P200,SRC000466,2025-10-01,2025-11-27,2025-11-27,500,27.34,USD
POL0006165,4500881,S0036,PN00191,P200,SRC000584,2026-03-20,2026-05-21,2026-05-26,500,44.61,USD
POL0006166,4500881,S0035,PN00074,P300,SRC000228,2026-03-03,2026-03-11,2026-03-11,100,55.8,USD
POL0006167,4500881,S0041,PN00301,P100,SRC000958,2025-07-31,2025-09-24,2025-09-24,162,26.77,USD
POL0006168,4500882,S0007,PN00183,P600,SRC000555,2025-04-15,2025-05-19,2025-05-19,103,26.81,USD
POL0006169,4500882,S0050,PN00208,P100,SRC000637,2025-05-02,2025-06-27,2025-07-02,100,51.67,USD
POL0006170,4500882,S0060,PN00305,P500,SRC000978,2026-02-20,2026-04-12,2026-04-17,153,10.9,USD
POL0006171,4500882,S0001,PN00143,P500,SRC000434,2025-12-14,2026-02-24,2026-02-24,21,19.26,USD
POL0006172,4500882,S0049,PN00318,P200,SRC001008,2025-01-07,2025-02-23,2025-02-25,50,62.21,USD
POL0006173,4500882,S0030,PN00385,P600,SRC001197,2026-02-16,2026-03-26,2026-03-26,167,141.92,USD
POL0006174,4500882,S0031,PN00136,P200,SRC000411,2026-01-12,2026-03-10,2026-03-15,301,28.18,USD
POL0006175,4500883,S0012,PN00141,P100,SRC000430,2025-08-19,2025-09-20,2025-09-25,61,105.76,USD
POL0006176,4500883,S0002,PN00152,P100,SRC000459,2025-12-22,2026-01-08,2026-01-08,202,180.01,USD
POL0006177,4500883,S0050,PN00195,P400,SRC000602,2025-03-13,2025-04-20,2025-04-20,179,42.16,USD
POL0006178,4500883,S0024,PN00282,P100,SRC000892,2026-03-15,2026-03-25,2026-03-25,50,11.77,USD
POL0006179,4500883,S0027,PN00305,P500,SRC000976,2025-11-07,2025-12-10,2025-12-10,118,9.75,USD
POL0006180,4500883,S0007,PN00370,P500,SRC001142,2025-08-14,2025-10-20,2025-10-20,500,29.34,USD
POL0006181,4500883,S0013,PN00320,P200,SRC001015,2025-06-03,2025-07-26,2025-07-31,97,21.74,USD
POL0006182,4500884,S0005,PN00301,P300,SRC000959,2025-01-27,2025-02-07,2025-02-07,253,26.96,USD
POL0006183,4500884,S0041,PN00174,P100,SRC000522,2025-12-27,2026-03-12,2026-03-12,50,7.94,USD
POL0006184,4500884,S0048,PN00146,P200,SRC000440,2025-07-12,2025-09-17,2025-09-17,116,29.45,USD
POL0006185,4500884,S0056,PN00223,P600,SRC000686,2025-02-09,2025-04-19,2025-04-19,100,7.21,USD
POL0006186,4500884,S0034,PN00374,P500,SRC001162,2025-11-11,2025-11-18,2025-11-23,134,105.64,USD
POL0006187,4500884,S0016,PN00312,P300,SRC000994,2025-04-21,2025-07-03,2025-07-08,121,35.35,USD
POL0006188,4500884,S0045,PN00053,P600,SRC000162,2026-03-04,2026-05-17,2026-05-17,95,100.86,USD
POL0006189,4500885,S0019,PN00329,P300,SRC001039,2025-02-15,2025-03-31,2025-03-31,127,28.32,USD
POL0006190,4500885,S0034,PN00317,P400,SRC001005,2025-05-18,2025-06-29,2025-07-01,52,71.15,USD
POL0006191,4500885,S0002,PN00190,P600,SRC000579,2025-09-12,2025-11-20,2025-11-20,500,96.56,USD
POL0006192,4500885,S0002,PN00152,P600,SRC000458,2025-10-12,2025-12-22,2025-12-27,46,167.92,USD
POL0006193,4500885,S0018,PN00110,P400,SRC000327,2025-04-19,2025-06-23,2025-06-28,100,53.06,USD
POL0006194,4500885,S0011,PN00125,P200,SRC000378,2026-01-02,2026-02-26,2026-02-26,140,29.34,USD
POL0006195,4500885,S0007,PN00183,P300,SRC000554,2026-01-06,2026-02-16,2026-02-16,841,29.33,USD
POL0006196,4500886,S0038,PN00304,P500,SRC000970,2025-02-22,2025-04-18,2025-04-18,43,82.93,USD
POL0006197,4500886,S0010,PN00113,P400,SRC000334,2025-05-24,2025-07-03,2025-07-03,500,52.96,USD
POL0006198,4500886,S0001,PN00143,P100,SRC000433,2026-01-05,2026-02-08,2026-02-10,100,19.24,USD
POL0006199,4500886,S0003,PN00201,P500,SRC000624,2025-10-20,2025-11-20,2025-11-25,63,28.53,USD
POL0006200,4500886,S0048,PN00146,P200,SRC000440,2026-02-07,2026-04-15,2026-04-15,158,31.26,USD
POL0006201,4500886,S0021,PN00219,P500,SRC000668,2025-09-10,2025-11-22,2025-11-22,500,131.8,USD
POL0006202,4500886,S0035,PN00095,P200,SRC000282,2025-03-02,2025-05-03,2025-05-03,100,14.38,USD
POL0006203,4500887,S0027,PN00038,P500,SRC000115,2025-12-22,2026-01-31,2026-01-31,50,25.47,USD
POL0006204,4500887,S0031,PN00055,P300,SRC000170,2025-12-04,2026-02-08,2026-02-13,50,5.08,USD
POL0006205,4500887,S0015,PN00112,P400,SRC000330,2025-12-17,2026-02-02,2026-02-02,100,9.95,USD
