snapshot_date,plant_id,part_id,qty_on_hand,unit_cost,avg_daily_demand_qty,safety_stock_qty
2025-03-31,P300,PN00154,31,26.36,1.6444,23
2025-03-31,P300,PN00155,3,39.41,0.1111,1
2025-03-31,P300,PN00156,14,66.77,0.3667,5
2025-03-31,P300,PN00157,11,334.07,0.4778,6
2025-03-31,P300,PN00158,9,46.82,0.2556,3
2025-03-31,P300,PN00160,75,130.3,0.9889,13
2025-03-31,P300,PN00161,0,24.54,0.0,0
2025-03-31,P300,PN00162,66,37.83,1.0667,14
2025-03-31,P300,PN00163,21,15.83,0.6222,8
2025-03-31,P300,PN00164,9,17.94,0.2889,4
2025-03-31,P300,PN00165,72,165.34,0.9111,12
2025-03-31,P300,PN00166,27,34.56,0.7333,10
2025-03-31,P300,PN00167,25,41.42,0.9,12
2025-03-31,P300,PN00168,17,34.04,0.6333,8
2025-03-31,P300,PN00169,29,4.49,0.7222,10
2025-03-31,P300,PN00170,13,6.26,0.3667,5
2025-03-31,P300,PN00171,12,60.8,0.6444,9
2025-03-31,P300,PN00172,90,36.32,1.9444,27
2025-03-31,P300,PN00173,46,11.15,1.6556,23
2025-03-31,P300,PN00175,139,29.31,1.3,18
2025-03-31,P300,PN00176,48,73.2,1.0,14
2025-03-31,P300,PN00177,12,15.49,0.2667,3
2025-03-31,P300,PN00178,41,71.83,0.4778,6
2025-03-31,P300,PN00179,49,15.72,1.0,14
2025-03-31,P300,PN00180,10,22.85,0.1444,2
2025-03-31,P300,PN00181,38,13.0,0.6333,8
2025-03-31,P300,PN00182,61,23.15,1.2889,18
2025-03-31,P300,PN00183,17,28.07,0.2667,3
2025-03-31,P300,PN00184,2,8.22,0.1444,2
2025-03-31,P300,PN00185,9,13.69,0.7,9
2025-03-31,P300,PN00186,28,70.13,0.8667,12
2025-03-31,P300,PN00187,42,16.03,0.5778,8
2025-03-31,P300,PN00188,18,13.03,0.3111,4
2025-03-31,P300,PN00189,16,100.4,0.2333,3
2025-03-31,P300,PN00190,170,82.44,1.4778,20
2025-03-31,P300,PN00191,14,47.24,0.2778,3
2025-03-31,P300,PN00192,14,26.2,0.3,4
2025-03-31,P300,PN00193,58,146.66,0.7222,10
2025-03-31,P300,PN00194,21,16.43,1.0111,14
2025-03-31,P300,PN00195,31,47.18,0.5111,7
2025-03-31,P300,PN00196,10,33.29,0.2111,2
2025-03-31,P300,PN00197,28,273.86,0.3667,5
2025-03-31,P300,PN00198,117,31.11,2.3667,33
2025-03-31,P300,PN00199,91,178.91,2.2778,31
2025-03-31,P300,PN00200,3,25.73,0.0889,1
2025-03-31,P300,PN00201,103,29.11,1.2,16
2025-03-31,P300,PN00202,48,63.32,0.7889,11
2025-03-31,P300,PN00203,29,38.16,0.4556,6
2025-03-31,P300,PN00204,19,101.1,0.6556,9
2025-03-31,P300,PN00205,24,5.53,0.4889,6
2025-03-31,P300,PN00206,11,75.53,0.3111,4
2025-03-31,P300,PN00207,23,151.0,0.7556,10
2025-03-31,P300,PN00208,28,53.07,0.3222,4
2025-03-31,P300,PN00209,5,20.29,0.1556,2
2025-03-31,P300,PN00210,63,34.38,0.6222,8
2025-03-31,P300,PN00211,1,29.35,0.0667,0
2025-03-31,P300,PN00212,27,8.19,0.3222,4
2025-03-31,P300,PN00213,2,167.47,0.0333,0
2025-03-31,P300,PN00214,8,23.2,0.3444,4
2025-03-31,P300,PN00215,51,7.4,0.9333,13
2025-03-31,P300,PN00216,23,24.95,0.3667,5
2025-03-31,P300,PN00217,9,146.66,0.1222,1
2025-03-31,P300,PN00218,58,102.92,2.3889,33
2025-03-31,P300,PN00219,10,128.76,0.3111,4
2025-03-31,P300,PN00220,26,6.5,0.4333,6
2025-03-31,P300,PN00221,11,47.37,0.3333,4
2025-03-31,P300,PN00222,26,72.59,0.7667,10
2025-03-31,P300,PN00223,29,7.85,0.6222,8
2025-03-31,P300,PN00224,73,31.38,1.2778,17
2025-03-31,P300,PN00225,131,11.66,2.2667,31
2025-03-31,P300,PN00226,29,13.61,0.7222,10
2025-03-31,P300,PN00227,194,95.71,3.8889,54
2025-03-31,P300,PN00228,40,6.81,1.3556,18
2025-03-31,P300,PN00229,58,60.74,0.7222,10
2025-03-31,P300,PN00230,27,47.53,0.8111,11
2025-03-31,P300,PN00231,26,15.79,0.7,9
2025-03-31,P300,PN00232,32,89.86,0.3222,4
2025-03-31,P300,PN00233,110,19.35,1.1778,16
2025-03-31,P300,PN00234,58,45.66,0.8889,12
2025-03-31,P300,PN00235,26,27.88,0.3778,5
2025-03-31,P300,PN00236,21,41.22,0.2889,4
2025-03-31,P300,PN00237,60,21.76,0.7333,10
2025-03-31,P300,PN00238,50,17.14,1.0333,14
2025-03-31,P300,PN00239,90,14.24,1.2778,17
2025-03-31,P300,PN00240,54,48.26,0.8778,12
2025-03-31,P300,PN00241,36,34.6,1.2111,16
2025-03-31,P300,PN00242,50,64.76,0.7,9
2025-03-31,P300,PN00243,6,58.27,0.3444,4
2025-03-31,P300,PN00244,25,72.87,0.5889,8
2025-03-31,P300,PN00245,1,0.95,0.0333,0
2025-03-31,P300,PN00246,7,8.14,0.1889,2
2025-03-31,P300,PN00247,19,6.32,1.0,14
2025-03-31,P300,PN00248,34,121.89,1.3333,18
2025-03-31,P300,PN00249,32,29.62,0.6,8
2025-03-31,P300,PN00250,10,10.81,0.2778,3
2025-03-31,P300,PN00251,2,27.72,0.1333,1
2025-03-31,P300,PN00252,20,58.99,0.1778,2
2025-03-31,P300,PN00253,31,18.69,0.6556,9
2025-03-31,P300,PN00254,89,30.63,0.7778,10
2025-03-31,P300,PN00255,19,81.53,0.2778,3
2025-03-31,P300,PN00256,47,17.79,0.9333,13
2025-03-31,P300,PN00257,13,36.63,0.6333,8
2025-03-31,P300,PN00258,60,34.01,1.6,22
2025-03-31,P300,PN00259,58,41.89,1.6333,22
2025-03-31,P300,PN00260,27,72.64,0.4,5
2025-03-31,P300,PN00261,20,42.61,0.9778,13
2025-03-31,P300,PN00262,103,5.08,1.0556,14
2025-03-31,P300,PN00263,41,24.27,1.6222,22
2025-03-31,P300,PN00264,22,117.22,0.6778,9
2025-03-31,P300,PN00265,53,67.31,0.9889,13
2025-03-31,P300,PN00266,7,62.72,0.1667,2
2025-03-31,P300,PN00267,45,120.6,0.9778,13
2025-03-31,P300,PN00268,25,267.85,0.3667,5
2025-03-31,P300,PN00269,33,199.79,0.7333,10
2025-03-31,P300,PN00270,60,89.64,1.2444,17
2025-03-31,P300,PN00271,93,21.91,1.7333,24
2025-03-31,P300,PN00272,16,13.66,0.3111,4
2025-03-31,P300,PN00273,33,60.26,0.8444,11
2025-03-31,P300,PN00274,5,23.87,0.2111,2
2025-03-31,P300,PN00275,18,38.7,0.4667,6
2025-03-31,P300,PN00276,12,41.31,0.5333,7
2025-03-31,P300,PN00277,29,19.71,1.0667,14
2025-03-31,P300,PN00278,26,93.23,0.3222,4
2025-03-31,P300,PN00279,27,37.49,0.4889,6
2025-03-31,P300,PN00280,71,60.05,0.9222,12
2025-03-31,P300,PN00281,12,9.62,0.2889,4
2025-03-31,P300,PN00282,2,11.1,0.0444,0
2025-03-31,P300,PN00283,7,6.98,0.3333,4
2025-03-31,P300,PN00284,5,52.83,0.0556,0
2025-03-31,P300,PN00285,15,175.69,0.7667,10
2025-03-31,P300,PN00286,41,23.03,0.9111,12
2025-03-31,P300,PN00287,14,45.86,0.2444,3
2025-03-31,P300,PN00288,5,20.34,0.4333,6
2025-03-31,P300,PN00289,2,65.05,0.0778,1
2025-03-31,P300,PN00290,6,184.79,0.4,5
2025-03-31,P300,PN00291,10,34.74,0.1,1
2025-03-31,P300,PN00292,3,9.87,0.1333,1
2025-03-31,P300,PN00293,52,50.16,1.1,15
2025-03-31,P300,PN00294,16,24.77,0.6222,8
2025-03-31,P300,PN00295,9,61.96,0.3333,4
2025-03-31,P300,PN00296,31,59.7,0.4222,5
2025-03-31,P300,PN00297,13,71.51,0.4444,6
2025-03-31,P300,PN00298,28,186.02,0.3889,5
2025-03-31,P300,PN00299,15,42.26,0.4556,6
2025-03-31,P300,PN00300,11,21.55,0.6111,8
2025-03-31,P300,PN00301,0,25.79,0.0,0
2025-03-31,P300,PN00302,9,17.98,0.0889,1
2025-03-31,P300,PN00303,72,23.13,0.7667,10
2025-03-31,P300,PN00304,48,78.76,0.4556,6
2025-03-31,P300,PN00305,43,10.04,1.3111,18
2025-03-31,P300,PN00306,86,441.29,1.2889,18
2025-03-31,P300,PN00307,46,23.63,1.0,14
2025-03-31,P300,PN00308,14,23.29,0.3556,4
2025-03-31,P300,PN00309,32,10.77,0.5889,8
2025-03-31,P300,PN00310,34,35.26,0.5222,7
2025-03-31,P300,PN00311,34,8.69,0.5556,7
2025-03-31,P300,PN00312,39,35.26,0.6111,8
2025-03-31,P300,PN00313,56,34.7,0.9333,13
2025-03-31,P300,PN00314,27,73.61,0.4778,6
2025-03-31,P300,PN00315,9,32.01,0.2,2
2025-03-31,P300,PN00316,0,58.89,0.0,0
2025-03-31,P300,PN00317,32,77.46,0.5556,7
2025-03-31,P300,PN00318,46,61.68,0.5222,7
2025-03-31,P300,PN00319,0,26.8,0.0,0
2025-03-31,P300,PN00320,16,21.53,0.8556,11
2025-03-31,P300,PN00321,17,5.86,0.1667,2
2025-03-31,P300,PN00322,41,64.98,0.4222,5
2025-03-31,P300,PN00323,13,140.64,0.2556,3
2025-03-31,P300,PN00324,17,24.15,0.4,5
2025-03-31,P300,PN00325,25,29.12,0.4,5
2025-03-31,P300,PN00326,0,45.12,0.0,0
2025-03-31,P300,PN00327,44,74.47,1.3889,19
2025-03-31,P300,PN00328,86,8.17,0.9667,13
2025-03-31,P300,PN00329,104,27.43,2.0889,29
2025-03-31,P300,PN00330,71,8.21,0.8556,11
2025-03-31,P300,PN00331,134,16.72,1.3778,19
2025-03-31,P300,PN00332,26,80.42,0.4111,5
2025-03-31,P300,PN00333,17,8.85,0.2778,3
2025-03-31,P300,PN00334,5,287.17,0.1111,1
2025-03-31,P300,PN00335,20,15.07,0.2222,3
2025-03-31,P300,PN00336,20,9.49,0.5889,8
2025-03-31,P300,PN00337,28,50.66,0.3667,5
2025-03-31,P300,PN00338,23,22.72,0.4444,6
2025-03-31,P300,PN00339,2,6.85,0.0667,0
2025-03-31,P300,PN00340,58,110.4,1.1556,16
2025-03-31,P300,PN00341,1,11.9,0.1111,1
2025-03-31,P300,PN00342,26,34.33,0.6111,8
2025-03-31,P300,PN00343,16,48.34,0.3667,5
2025-03-31,P300,PN00344,98,85.11,1.5667,21
2025-03-31,P300,PN00345,43,16.53,0.6444,9
2025-03-31,P300,PN00346,18,92.01,0.3222,4
2025-03-31,P300,PN00348,1,41.0,0.0333,0
2025-03-31,P300,PN00349,39,119.44,0.9889,13
2025-03-31,P300,PN00350,35,171.98,0.8889,12
2025-03-31,P300,PN00351,26,20.72,0.5667,7
2025-03-31,P300,PN00352,13,12.23,0.3,4
2025-03-31,P300,PN00353,16,22.46,0.3222,4
2025-03-31,P300,PN00354,17,12.61,0.7667,10
2025-03-31,P300,PN00355,2,39.69,0.1111,1
2025-03-31,P300,PN00356,37,17.78,0.5111,7
2025-03-31,P300,PN00357,50,21.66,1.5111,21
2025-03-31,P300,PN00358,53,40.21,0.8778,12
2025-03-31,P300,PN00359,24,67.42,0.9889,13
2025-03-31,P300,PN00360,16,15.73,0.9556,13
2025-03-31,P300,PN00361,42,40.29,0.5333,7
2025-03-31,P300,PN00362,20,15.52,0.2333,3
2025-03-31,P300,PN00363,39,37.39,0.7667,10
2025-03-31,P300,PN00364,19,16.31,0.9222,12
2025-03-31,P300,PN00365,54,26.73,0.7556,10
2025-03-31,P300,PN00366,98,15.0,1.5778,22
2025-03-31,P300,PN00367,20,18.87,0.7778,10
2025-03-31,P300,PN00368,36,12.27,1.5,21
2025-03-31,P300,PN00369,32,34.56,0.4889,6
2025-03-31,P300,PN00370,111,27.0,1.4333,20
2025-03-31,P300,PN00371,2,32.9,0.1444,2
2025-03-31,P300,PN00372,29,120.8,1.5889,22
2025-03-31,P300,PN00373,5,74.38,0.1556,2
2025-03-31,P300,PN00374,27,102.02,0.5444,7
2025-03-31,P300,PN00375,93,7.56,1.4111,19
2025-03-31,P300,PN00376,16,35.9,0.2889,4
2025-03-31,P300,PN00377,33,108.26,0.7,9
2025-03-31,P300,PN00378,13,50.99,0.2333,3
2025-03-31,P300,PN00379,15,52.99,0.4,5
2025-03-31,P300,PN00380,22,41.15,0.6667,9
2025-03-31,P300,PN00381,16,49.38,0.4889,6
2025-03-31,P300,PN00382,0,70.19,0.0,0
2025-03-31,P300,PN00384,9,34.77,0.2444,3
2025-03-31,P300,PN00385,40,135.99,1.1222,15
2025-03-31,P300,PN00386,20,57.39,0.4889,6
2025-03-31,P300,PN00387,23,8.98,0.5778,8
2025-03-31,P300,PN00388,21,28.19,0.4889,6
2025-03-31,P300,PN00389,28,80.47,0.6,8
2025-03-31,P300,PN00390,164,45.22,1.7,23
2025-03-31,P300,PN00391,26,19.76,0.4556,6
2025-03-31,P300,PN00394,82,119.96,1.2333,17
2025-03-31,P300,PN00395,21,115.6,1.2222,17
2025-03-31,P300,PN00396,13,35.28,0.3444,4
2025-03-31,P300,PN00397,24,12.23,1.4111,19
2025-03-31,P300,PN00398,0,45.71,0.0333,0
2025-03-31,P300,PN00399,24,39.37,0.5778,8
2025-03-31,P300,PN00400,23,52.17,0.5222,7
2025-03-31,P400,PN00001,37,31.58,0.3889,5
2025-03-31,P400,PN00002,30,34.69,0.2889,4
2025-03-31,P400,PN00004,8,43.03,0.1556,2
2025-03-31,P400,PN00005,10,6.31,0.1667,2
2025-03-31,P400,PN00006,3,62.04,0.1222,1
2025-03-31,P400,PN00007,34,51.53,0.8111,11
2025-03-31,P400,PN00009,17,32.83,0.9889,13
2025-03-31,P400,PN00010,22,78.49,0.3111,4
2025-03-31,P400,PN00011,13,55.51,0.2333,3
2025-03-31,P400,PN00012,60,41.58,1.6889,23
2025-03-31,P400,PN00013,20,122.34,0.5,7
2025-03-31,P400,PN00014,20,14.28,0.6333,8
2025-03-31,P400,PN00015,0,33.23,0.0667,0
2025-03-31,P400,PN00016,42,133.42,1.2556,17
2025-03-31,P400,PN00017,20,36.12,0.6667,9
2025-03-31,P400,PN00018,10,14.31,0.3556,4
2025-03-31,P400,PN00019,13,20.27,0.3556,4
2025-03-31,P400,PN00020,49,12.98,0.8667,12
2025-03-31,P400,PN00021,30,24.13,0.7778,10
2025-03-31,P400,PN00022,153,127.37,1.9222,26
2025-03-31,P400,PN00023,10,3.24,0.2556,3
2025-03-31,P400,PN00024,114,37.75,1.0222,14
2025-03-31,P400,PN00025,24,19.59,0.4889,6
2025-03-31,P400,PN00026,47,1.47,0.5556,7
2025-03-31,P400,PN00027,65,215.56,1.2778,17
2025-03-31,P400,PN00028,11,23.81,0.4778,6
2025-03-31,P400,PN00029,33,62.84,0.3778,5
2025-03-31,P400,PN00030,43,123.6,0.8444,11
2025-03-31,P400,PN00031,80,72.54,1.1111,15
2025-03-31,P400,PN00032,14,19.4,0.5,7
2025-03-31,P400,PN00033,66,45.03,0.9111,12
2025-03-31,P400,PN00034,6,11.86,0.5778,8
2025-03-31,P400,PN00035,15,14.79,0.3444,4
2025-03-31,P400,PN00036,30,48.45,0.5222,7
2025-03-31,P400,PN00037,105,18.4,1.3111,18
2025-03-31,P400,PN00038,5,25.1,0.2667,3
2025-03-31,P400,PN00039,39,60.04,0.4111,5
2025-03-31,P400,PN00040,8,32.16,0.4556,6
2025-03-31,P400,PN00041,15,20.75,0.2444,3
2025-03-31,P400,PN00042,5,13.53,0.1,1
2025-03-31,P400,PN00043,45,88.94,0.5889,8
2025-03-31,P400,PN00044,4,14.15,0.1667,2
2025-03-31,P400,PN00045,14,19.6,0.3333,4
2025-03-31,P400,PN00046,51,9.64,0.5333,7
2025-03-31,P400,PN00047,30,226.2,0.8111,11
2025-03-31,P400,PN00048,6,13.46,0.1222,1
2025-03-31,P400,PN00049,53,17.9,0.5444,7
2025-03-31,P400,PN00050,68,60.81,0.8444,11
2025-03-31,P400,PN00051,24,10.89,0.4111,5
2025-03-31,P400,PN00052,18,8.47,0.4778,6
2025-03-31,P400,PN00053,30,91.85,1.0222,14
2025-03-31,P400,PN00054,81,12.21,0.9111,12
2025-03-31,P400,PN00055,87,4.78,0.8667,12
2025-03-31,P400,PN00056,11,28.29,0.4556,6
2025-03-31,P400,PN00058,3,18.14,0.2,2
2025-03-31,P400,PN00059,30,12.97,0.4222,5
2025-03-31,P400,PN00060,55,66.97,1.2778,17
2025-03-31,P400,PN00061,0,24.48,0.0,0
2025-03-31,P400,PN00062,21,7.54,0.2111,2
2025-03-31,P400,PN00063,82,98.58,1.7111,23
2025-03-31,P400,PN00064,27,10.46,0.7889,11
2025-03-31,P400,PN00065,4,24.71,0.1667,2
2025-03-31,P400,PN00066,16,18.38,0.2667,3
2025-03-31,P400,PN00067,34,8.68,0.5333,7
2025-03-31,P400,PN00068,57,146.95,0.5333,7
2025-03-31,P400,PN00069,23,27.11,0.5889,8
2025-03-31,P400,PN00070,7,57.93,0.1,1
2025-03-31,P400,PN00071,6,45.91,0.1222,1
2025-03-31,P400,PN00072,17,51.0,0.4333,6
2025-03-31,P400,PN00073,12,103.54,0.3444,4
2025-03-31,P400,PN00074,90,49.88,1.3222,18
2025-03-31,P400,PN00075,39,18.5,0.5778,8
2025-03-31,P400,PN00076,104,4.49,1.0111,14
2025-03-31,P400,PN00077,25,24.09,0.5111,7
2025-03-31,P400,PN00078,29,49.98,0.3222,4
2025-03-31,P400,PN00080,40,34.17,0.9889,13
2025-03-31,P400,PN00081,35,6.52,0.5556,7
2025-03-31,P400,PN00082,10,5.64,0.6556,9
2025-03-31,P400,PN00083,68,251.02,1.4778,20
2025-03-31,P400,PN00084,0,154.76,0.0,0
2025-03-31,P400,PN00085,28,60.05,0.5,7
2025-03-31,P400,PN00087,31,115.0,0.4222,5
2025-03-31,P400,PN00088,40,173.41,0.5111,7
2025-03-31,P400,PN00089,62,75.23,0.6889,9
2025-03-31,P400,PN00090,4,45.89,0.3,4
2025-03-31,P400,PN00091,58,30.9,0.6222,8
2025-03-31,P400,PN00092,65,25.06,0.8556,11
2025-03-31,P400,PN00093,13,7.06,0.3444,4
2025-03-31,P400,PN00094,75,65.37,1.4778,20
2025-03-31,P400,PN00095,34,12.76,0.7556,10
2025-03-31,P400,PN00096,77,81.04,0.8444,11
2025-03-31,P400,PN00097,33,376.44,0.4556,6
2025-03-31,P400,PN00098,71,84.84,1.5556,21
2025-03-31,P400,PN00099,66,23.63,0.9778,13
2025-03-31,P400,PN00100,23,22.47,0.5667,7
2025-03-31,P400,PN00101,167,56.32,1.9444,27
2025-03-31,P400,PN00102,80,4.56,0.9222,12
2025-03-31,P400,PN00103,2,71.14,0.0444,0
2025-03-31,P400,PN00104,11,12.87,0.4556,6
2025-03-31,P400,PN00105,63,46.53,0.6444,9
2025-03-31,P400,PN00106,10,135.16,0.2778,3
2025-03-31,P400,PN00107,52,75.36,1.2444,17
2025-03-31,P400,PN00108,32,13.48,0.9444,13
2025-03-31,P400,PN00109,31,18.09,0.8889,12
2025-03-31,P400,PN00110,32,52.46,0.7778,10
2025-03-31,P400,PN00111,17,106.0,1.2111,16
2025-03-31,P400,PN00112,8,10.39,0.2444,3
2025-03-31,P400,PN00113,4,48.7,0.0444,0
2025-03-31,P400,PN00114,137,47.99,2.2333,31
2025-03-31,P400,PN00115,18,151.43,0.4333,6
2025-03-31,P400,PN00116,146,32.68,1.3778,19
2025-03-31,P400,PN00117,2,34.14,0.0222,0
2025-03-31,P400,PN00118,93,18.58,1.7222,24
2025-03-31,P400,PN00119,28,81.28,0.6778,9
2025-03-31,P400,PN00120,21,30.8,0.4222,5
2025-03-31,P400,PN00121,5,51.44,0.0889,1
2025-03-31,P400,PN00122,3,67.39,0.2222,3
2025-03-31,P400,PN00123,21,28.34,0.3444,4
2025-03-31,P400,PN00124,44,11.81,1.0333,14
2025-03-31,P400,PN00125,37,27.45,1.0111,14
2025-03-31,P400,PN00126,6,47.27,0.1556,2
2025-03-31,P400,PN00127,53,10.72,1.4,19
2025-03-31,P400,PN00128,30,55.26,0.9222,12
2025-03-31,P400,PN00129,15,10.0,0.5556,7
2025-03-31,P400,PN00130,11,15.85,0.1778,2
2025-03-31,P400,PN00131,31,22.36,1.0333,14
2025-03-31,P400,PN00132,18,20.35,0.5222,7
2025-03-31,P400,PN00133,48,21.67,0.6,8
2025-03-31,P400,PN00134,18,95.05,0.7667,10
2025-03-31,P400,PN00135,20,58.15,0.3222,4
2025-03-31,P400,PN00136,30,28.28,0.4333,6
2025-03-31,P400,PN00137,32,31.03,0.3,4
2025-03-31,P400,PN00138,7,5.86,0.1889,2
2025-03-31,P400,PN00139,3,62.01,0.1222,1
2025-03-31,P400,PN00140,10,37.87,0.2778,3
2025-03-31,P400,PN00141,23,101.61,0.2556,3
2025-03-31,P400,PN00142,24,55.78,0.3556,4
2025-03-31,P400,PN00143,13,18.36,0.1222,1
2025-03-31,P400,PN00144,16,103.96,0.5444,7
2025-03-31,P400,PN00145,24,5.09,0.4556,6
2025-03-31,P400,PN00146,63,32.15,1.0667,14
2025-03-31,P400,PN00147,15,71.34,0.2333,3
2025-03-31,P400,PN00148,7,80.53,0.4222,5
2025-03-31,P400,PN00149,18,39.97,0.3,4
2025-03-31,P400,PN00150,17,7.99,0.1667,2
2025-03-31,P400,PN00151,42,37.52,1.3778,19
2025-03-31,P400,PN00152,68,158.28,0.9111,12
2025-03-31,P400,PN00153,89,122.32,1.2111,16
2025-03-31,P400,PN00154,37,27.85,0.5778,8
2025-03-31,P400,PN00155,2,39.2,0.0444,0
2025-03-31,P400,PN00156,23,66.54,0.5444,7
2025-03-31,P400,PN00157,28,340.78,0.6444,9
2025-03-31,P400,PN00158,2,44.73,0.0222,0
2025-03-31,P400,PN00159,17,23.5,1.1333,15
2025-03-31,P400,PN00160,39,132.97,0.7333,10
2025-03-31,P400,PN00161,31,25.08,1.1667,16
2025-03-31,P400,PN00162,149,37.55,1.5111,21
2025-03-31,P400,PN00163,2,16.61,0.0889,1
2025-03-31,P400,PN00164,45,18.14,0.5889,8
2025-03-31,P400,PN00165,32,161.93,0.9333,13
2025-03-31,P400,PN00166,1,34.78,0.0222,0
2025-03-31,P400,PN00167,19,41.27,0.5667,7
2025-03-31,P400,PN00168,68,33.86,1.1778,16
2025-03-31,P400,PN00169,120,4.52,2.5,35
2025-03-31,P400,PN00170,18,6.07,0.2,2
2025-03-31,P400,PN00171,32,60.2,1.1,15
2025-03-31,P400,PN00172,6,37.34,0.4222,5
2025-03-31,P400,PN00173,44,11.01,0.9222,12
2025-03-31,P400,PN00174,63,7.63,1.0556,14
2025-03-31,P400,PN00175,11,30.69,0.3444,4
2025-03-31,P400,PN00176,28,69.58,0.3778,5
2025-03-31,P400,PN00177,139,15.05,1.2222,17
2025-03-31,P400,PN00178,19,73.3,1.1444,16
2025-03-31,P400,PN00179,38,15.66,0.8333,11
2025-03-31,P400,PN00180,0,23.57,0.0222,0
2025-03-31,P400,PN00181,22,13.26,0.2556,3
2025-03-31,P400,PN00182,19,22.74,0.3222,4
2025-03-31,P400,PN00183,3,28.67,0.1222,1
2025-03-31,P400,PN00184,9,8.08,0.3333,4
2025-03-31,P400,PN00185,20,13.91,0.2222,3
2025-03-31,P400,PN00186,90,73.27,1.2556,17
2025-03-31,P400,PN00187,3,15.79,0.1333,1
2025-03-31,P400,PN00188,28,13.14,0.4111,5
2025-03-31,P400,PN00189,27,97.87,0.3111,4
2025-03-31,P400,PN00190,23,85.23,0.6,8
2025-03-31,P400,PN00191,88,47.06,2.5111,35
2025-03-31,P400,PN00192,1,26.17,0.1444,2
2025-03-31,P400,PN00193,2,142.53,0.1333,1
2025-03-31,P400,PN00194,23,16.8,0.6222,8
2025-03-31,P400,PN00195,38,47.26,0.4556,6
2025-03-31,P400,PN00196,25,34.48,0.9889,13
2025-03-31,P400,PN00197,60,269.3,1.0333,14
2025-03-31,P400,PN00198,11,30.38,0.2222,3
2025-03-31,P400,PN00199,5,186.84,0.1889,2
2025-03-31,P400,PN00200,20,26.13,0.4444,6
2025-03-31,P400,PN00201,30,28.4,0.9889,13
2025-03-31,P400,PN00202,10,66.03,0.4667,6
2025-03-31,P400,PN00203,103,39.17,1.1333,15
2025-03-31,P400,PN00204,64,99.33,2.0111,28
2025-03-31,P400,PN00205,18,5.78,0.5,7
2025-03-31,P400,PN00206,39,75.9,0.6889,9
2025-03-31,P400,PN00207,11,151.94,0.3111,4
2025-03-31,P400,PN00208,23,53.2,0.8667,12
2025-03-31,P400,PN00209,0,20.27,0.0333,0
2025-03-31,P400,PN00210,6,35.96,0.3556,4
2025-03-31,P400,PN00211,34,29.4,0.6222,8
2025-03-31,P400,PN00213,41,159.84,0.4111,5
2025-03-31,P400,PN00214,66,23.48,1.1889,16
2025-03-31,P400,PN00215,22,7.4,0.7667,10
2025-03-31,P400,PN00216,115,26.2,1.4222,19
2025-03-31,P400,PN00217,4,144.95,0.1556,2
2025-03-31,P400,PN00218,19,99.79,0.3,4
2025-03-31,P400,PN00219,21,124.74,0.3778,5
2025-03-31,P400,PN00220,22,6.46,0.4889,6
2025-03-31,P400,PN00221,35,47.47,0.6556,9
2025-03-31,P400,PN00222,7,72.42,0.3,4
2025-03-31,P400,PN00223,24,7.56,0.5444,7
2025-03-31,P400,PN00224,29,32.73,0.6111,8
2025-03-31,P400,PN00225,36,11.68,1.5333,21
2025-03-31,P400,PN00226,51,13.49,0.7778,10
2025-03-31,P400,PN00227,11,93.34,0.3556,4
2025-03-31,P400,PN00228,47,6.84,0.8333,11
2025-03-31,P400,PN00229,142,62.83,2.3889,33
2025-03-31,P400,PN00230,7,47.88,0.1556,2
2025-03-31,P400,PN00231,15,16.23,0.2444,3
2025-03-31,P400,PN00232,19,89.77,0.2889,4
2025-03-31,P400,PN00233,28,18.99,0.7111,9
2025-03-31,P400,PN00234,20,47.37,0.6222,8
2025-03-31,P400,PN00235,22,26.66,0.6889,9
2025-03-31,P400,PN00236,88,40.85,1.2444,17
2025-03-31,P400,PN00237,117,21.83,1.2,16
2025-03-31,P400,PN00238,8,17.22,0.5,7
2025-03-31,P400,PN00239,45,14.58,0.4333,6
2025-03-31,P400,PN00240,29,46.47,0.3889,5
2025-03-31,P400,PN00241,54,34.34,0.6889,9
2025-03-31,P400,PN00242,21,66.2,0.4111,5
2025-03-31,P400,PN00243,0,59.17,0.0,0
2025-03-31,P400,PN00244,41,71.21,0.9333,13
2025-03-31,P400,PN00245,17,0.98,0.6333,8
2025-03-31,P400,PN00246,71,8.2,0.8222,11
2025-03-31,P400,PN00247,23,6.24,0.6111,8
2025-03-31,P400,PN00248,35,124.14,1.4,19
2025-03-31,P400,PN00249,37,28.87,0.8556,11
2025-03-31,P400,PN00250,47,10.75,1.4889,20
2025-03-31,P400,PN00251,94,27.13,1.2444,17
2025-03-31,P400,PN00252,6,60.53,0.1444,2
2025-03-31,P400,PN00253,10,18.33,0.2111,2
2025-03-31,P400,PN00254,47,30.19,0.5222,7
2025-03-31,P400,PN00255,2,85.24,0.1222,1
2025-03-31,P400,PN00256,26,18.48,0.8778,12
2025-03-31,P400,PN00257,10,38.38,0.1333,1
2025-03-31,P400,PN00258,22,33.1,0.5444,7
2025-03-31,P400,PN00259,7,41.06,0.3111,4
2025-03-31,P400,PN00260,42,75.51,0.6,8
2025-03-31,P400,PN00262,12,4.87,0.1111,1
2025-03-31,P400,PN00263,17,24.25,0.2111,2
2025-03-31,P400,PN00264,46,120.84,1.4667,20
2025-03-31,P400,PN00265,22,67.36,0.9556,13
2025-03-31,P400,PN00266,81,63.82,2.4,33
