shipment_id,po_line_id,carrier_id,ship_date,delivery_date,qty_shipped,qty_received,qty_rejected,freight_cost,duty_cost,insurance_cost,handling_cost,status
SH8007396,POL0006418,C04,2025-12-16,2026-01-07,64,64,0,1107.55,1857.01,77.14,72.48,RECEIVED
SH8007397,POL0006419,C02,2025-02-06,2025-03-02,500,493,7,1515.7,265.01,59.71,23.72,RECEIVED
SH8007398,POL0006420,C05,2025-08-23,2025-09-18,81,81,0,429.29,171.27,22.99,50.49,RECEIVED
SH8007399,POL0006421,C01,2025-08-17,2025-09-15,53,52,1,32.22,79.78,3.79,81.07,RECEIVED
SH8007400,POL0006421,C03,2025-08-23,2025-09-14,73,73,0,29.43,34.03,5.32,67.79,RECEIVED
SH8007401,POL0006422,C01,2025-03-15,2025-03-28,500,498,2,1259.09,1078.92,108.23,75.26,RECEIVED
SH8007402,POL0006423,C01,2025-04-12,2025-04-26,201,201,0,164.96,58.09,8.95,116.81,RECEIVED
SH8007403,POL0006424,C02,2025-07-24,2025-07-28,265,265,0,1400.44,2.98,32.91,76.14,RECEIVED
SH8007404,POL0006425,C04,2025-07-25,2025-08-06,50,50,0,122.72,389.03,18.37,21.31,RECEIVED
SH8007405,POL0006426,C07,2025-03-01,2025-03-18,100,100,0,270.6,1238.8,42.03,41.94,RECEIVED
SH8007406,POL0006427,C06,2025-05-31,2025-06-04,49,49,0,477.85,256.72,9.62,35.74,RECEIVED
SH8007407,POL0006428,C04,2025-05-02,2025-05-05,322,318,4,1063.77,0.0,92.37,104.79,RECEIVED
SH8007408,POL0006428,C03,2025-05-03,2025-05-05,178,178,0,586.55,0.0,51.71,106.64,RECEIVED
SH8007409,POL0006429,C06,2025-04-01,2025-04-15,112,112,0,381.79,209.05,12.26,100.11,RECEIVED
SH8007410,POL0006430,C02,2025-09-28,2025-10-16,100,100,0,220.32,28.68,4.98,32.77,RECEIVED
SH8007411,POL0006431,C05,2026-03-15,2026-04-09,63,63,0,371.22,579.24,25.4,77.56,RECEIVED
SH8007412,POL0006432,C07,2025-07-08,2025-07-12,164,164,0,73.85,98.1,8.12,49.93,RECEIVED
SH8007413,POL0006433,C05,2025-11-29,2025-12-14,197,197,0,839.11,194.91,50.05,99.79,RECEIVED
SH8007414,POL0006434,C04,2025-10-14,2025-10-22,207,207,0,806.84,0.0,79.84,15.77,RECEIVED
SH8007415,POL0006434,C03,2025-10-13,2025-10-22,293,293,0,1099.36,0.0,113.0,22.22,RECEIVED
SH8007416,POL0006435,C04,2025-10-16,2025-11-05,229,223,6,190.13,419.66,20.99,64.54,RECEIVED
SH8007417,POL0006435,C01,2025-10-22,2025-11-05,271,266,5,156.87,741.28,25.04,98.36,RECEIVED
SH8007418,POL0006436,C04,2025-05-13,2025-05-15,500,500,0,450.1,675.74,29.36,38.28,RECEIVED
SH8007419,POL0006437,C07,2025-10-14,2025-10-30,50,50,0,55.26,11.1,3.31,90.1,RECEIVED
SH8007420,POL0006438,C04,2025-08-26,2025-09-07,100,100,0,184.84,247.2,9.31,60.81,RECEIVED
SH8007421,POL0006439,C03,2025-07-09,2025-07-17,100,100,0,119.57,0.0,11.75,110.63,RECEIVED
SH8007422,POL0006440,C07,2025-08-27,2025-08-30,36,36,0,236.78,0.0,14.18,105.14,RECEIVED
SH8007423,POL0006441,C02,2025-07-17,2025-07-19,100,100,0,129.55,117.0,5.22,81.73,RECEIVED
SH8007424,POL0006442,C01,2026-01-20,2026-02-05,82,82,0,94.95,137.22,6.91,67.59,RECEIVED
SH8007425,POL0006443,C04,2025-05-11,2025-05-21,560,560,0,537.95,563.02,27.48,86.8,RECEIVED
SH8007426,POL0006444,C02,2026-04-26,2026-05-22,500,494,6,4371.36,2967.08,99.51,34.74,RECEIVED
SH8007427,POL0006445,C06,2025-11-24,2025-12-08,115,114,1,1945.36,614.49,40.52,42.91,RECEIVED
SH8007428,POL0006446,C02,2025-11-26,2025-12-25,13,13,0,11.93,6.2,0.26,26.95,RECEIVED
SH8007429,POL0006446,C02,2025-12-06,2025-12-27,20,20,0,10.47,10.67,0.4,85.92,RECEIVED
SH8007430,POL0006447,C05,2025-07-19,2025-07-29,500,500,0,365.8,539.4,67.0,77.9,RECEIVED
SH8007431,POL0006448,C03,2025-08-23,2025-09-08,12,12,0,21.63,22.99,1.12,103.8,RECEIVED
SH8007432,POL0006448,C03,2025-08-12,2025-09-08,11,11,0,18.83,22.18,1.03,22.1,RECEIVED
SH8007433,POL0006449,C05,2025-04-29,2025-06-03,329,324,5,645.41,98.25,33.1,98.28,RECEIVED
SH8007434,POL0006450,C02,2025-05-29,2025-06-26,500,500,0,330.7,141.72,13.24,75.8,RECEIVED
SH8007435,POL0006451,C07,2026-03-16,2026-03-29,100,100,0,174.84,200.68,9.6,66.48,RECEIVED
SH8007436,POL0006452,C01,2025-02-15,2025-03-09,100,100,0,21.59,98.49,4.16,42.41,RECEIVED
SH8007437,POL0006453,C01,2025-08-03,2025-08-05,500,500,0,1447.74,0.0,102.42,103.89,RECEIVED
SH8007438,POL0006454,C04,2026-04-19,2026-05-04,332,329,3,476.78,378.9,46.57,40.81,RECEIVED
SH8007439,POL0006454,C01,2026-04-24,2026-05-04,168,167,1,472.11,277.64,23.64,21.58,RECEIVED
SH8007440,POL0006455,C04,2025-06-22,2025-07-03,34,34,0,37.72,19.68,2.47,88.8,RECEIVED
SH8007441,POL0006456,C01,2025-10-20,2025-11-11,192,192,0,222.02,360.1,23.18,101.06,RECEIVED
SH8007442,POL0006457,C04,2025-06-17,2025-06-28,500,500,0,1741.88,1120.63,107.34,39.76,RECEIVED
SH8007443,POL0006458,C07,2025-07-18,2025-08-01,68,68,0,30.89,28.75,1.56,80.18,RECEIVED
SH8007444,POL0006459,C07,2025-06-25,2025-07-15,100,100,0,541.79,40.76,27.37,25.76,RECEIVED
SH8007445,POL0006460,C01,2025-04-30,2025-05-07,500,500,0,958.19,0.0,74.34,100.43,RECEIVED
SH8007446,POL0006461,C07,2025-07-11,2025-08-11,500,495,5,496.13,151.91,25.96,113.66,RECEIVED
SH8007447,POL0006462,C01,2025-05-28,2025-06-09,170,170,0,350.88,655.01,44.32,117.91,RECEIVED
SH8007448,POL0006463,C02,2025-11-16,2025-11-25,500,500,0,2916.61,1184.46,59.16,37.3,RECEIVED
SH8007449,POL0006464,C02,2025-11-20,2025-12-09,127,124,3,748.12,1578.81,54.48,59.06,RECEIVED
SH8007450,POL0006465,C02,2025-10-14,2025-11-03,50,50,0,4.03,1.28,0.21,25.73,RECEIVED
SH8007451,POL0006466,C01,2025-09-30,2025-10-23,69,66,3,29.41,24.54,1.88,98.51,RECEIVED
SH8007452,POL0006466,C01,2025-09-25,2025-10-21,31,31,0,17.58,3.57,0.88,109.78,RECEIVED
SH8007453,POL0006467,C03,2025-11-13,2025-11-24,41,41,0,149.69,349.53,12.48,61.97,RECEIVED
SH8007454,POL0006468,C06,2026-01-14,2026-02-02,86,86,0,524.86,46.44,11.7,82.03,RECEIVED
SH8007455,POL0006469,C04,2025-12-14,2026-01-08,250,250,0,1174.22,1846.79,79.63,99.62,RECEIVED
SH8007456,POL0006470,C02,2026-04-11,2026-04-27,390,390,0,434.13,162.31,18.45,86.58,RECEIVED
SH8007457,POL0006471,C06,2025-03-06,2025-04-05,39,39,0,527.47,444.43,24.53,39.82,RECEIVED
SH8007458,POL0006472,C01,2025-02-25,2025-03-04,79,79,0,473.62,1094.12,37.42,27.1,RECEIVED
SH8007459,POL0006473,C04,2026-04-04,2026-04-13,50,49,1,35.75,47.73,2.85,104.92,RECEIVED
SH8007460,POL0006474,C04,2025-03-10,2025-03-22,156,156,0,61.79,153.76,7.38,44.65,RECEIVED
SH8007461,POL0006475,C03,2025-05-14,2025-05-31,120,120,0,35.37,90.7,3.96,42.46,RECEIVED
SH8007462,POL0006476,C06,2025-09-21,2025-09-29,141,141,0,67.1,75.67,2.92,61.21,RECEIVED
SH8007463,POL0006477,C05,2025-09-03,2025-09-29,100,100,0,183.75,408.69,15.52,38.2,RECEIVED
SH8007464,POL0006478,C06,2025-05-30,2025-06-22,62,61,1,34.22,5.72,1.24,28.93,RECEIVED
SH8007465,POL0006479,C06,2025-05-07,2025-05-28,100,100,0,42.28,58.82,2.34,28.62,RECEIVED
SH8007466,POL0006480,C05,2025-09-23,2025-09-25,500,500,0,333.08,156.0,44.74,71.36,RECEIVED
SH8007467,POL0006481,C05,2025-02-25,2025-03-10,500,481,19,493.39,720.06,66.49,58.74,RECEIVED
SH8007468,POL0006482,C01,2025-11-08,2025-11-20,190,190,0,264.91,223.43,16.6,27.58,RECEIVED
SH8007469,POL0006483,C04,2025-01-10,2025-01-13,91,91,0,160.71,270.76,9.44,24.66,RECEIVED
SH8007470,POL0006484,C02,2025-01-27,2025-01-31,401,401,0,755.79,1101.41,41.11,62.7,RECEIVED
SH8007471,POL0006485,C04,2025-11-23,2025-12-07,500,500,0,1381.13,941.76,152.44,74.98,RECEIVED
SH8007472,POL0006486,C02,2025-04-23,2025-05-20,120,120,0,199.55,160.55,5.76,56.27,RECEIVED
SH8007473,POL0006487,C01,2026-01-20,2026-01-31,217,217,0,744.21,434.56,46.64,68.98,RECEIVED
SH8007474,POL0006488,C03,2025-06-25,2025-07-10,58,58,0,264.15,398.26,25.39,38.76,RECEIVED
SH8007475,POL0006489,C02,2025-02-12,2025-02-23,293,285,8,1492.11,1669.8,62.93,45.04,RECEIVED
SH8007476,POL0006490,C01,2025-01-27,2025-02-10,60,60,0,61.44,55.49,3.34,22.63,RECEIVED
SH8007477,POL0006490,C01,2025-02-04,2025-02-13,45,45,0,31.66,25.45,2.5,117.51,RECEIVED
SH8007478,POL0006491,C02,2025-11-13,2025-12-11,207,201,6,2406.43,473.21,51.26,36.1,RECEIVED
SH8007479,POL0006491,C04,2025-11-08,2025-12-11,293,291,2,1331.52,1878.24,74.22,101.11,RECEIVED
SH8007480,POL0006492,C02,2026-02-13,2026-03-11,10,10,0,41.33,11.47,1.33,84.12,RECEIVED
SH8007481,POL0006493,C05,2025-09-05,2025-09-07,326,326,0,202.48,354.2,22.65,27.45,RECEIVED
SH8007482,POL0006494,C06,2025-09-30,2025-10-14,239,239,0,902.27,537.83,59.51,38.34,RECEIVED
SH8007483,POL0006494,C01,2025-09-21,2025-10-12,261,261,0,584.88,1239.08,64.99,101.69,RECEIVED
SH8007484,POL0006495,C03,2025-05-22,2025-06-11,100,100,0,62.74,246.28,9.23,62.04,RECEIVED
SH8007485,POL0006496,C06,2026-01-17,2026-02-10,100,100,0,294.95,157.88,12.24,93.16,RECEIVED
SH8007486,POL0006497,C06,2025-04-23,2025-05-12,49,49,0,608.2,87.64,12.5,116.66,RECEIVED
SH8007487,POL0006497,C05,2025-04-18,2025-05-15,50,50,0,218.72,86.33,12.75,61.85,RECEIVED
SH8007488,POL0006498,C03,2025-03-12,2025-03-24,39,39,0,205.05,254.11,11.94,31.32,RECEIVED
SH8007489,POL0006499,C03,2025-08-17,2025-09-06,69,69,0,89.98,483.62,17.02,93.68,RECEIVED
SH8007490,POL0006500,C01,2026-04-22,2026-05-03,259,259,0,265.6,545.75,36.73,101.04,RECEIVED
SH8007491,POL0006501,C05,2026-01-11,2026-01-13,34,34,0,53.01,187.45,6.25,81.71,RECEIVED
SH8007492,POL0006501,C03,2026-01-11,2026-01-13,16,16,0,31.6,27.79,2.94,56.6,RECEIVED
SH8007493,POL0006502,C01,2025-11-25,2025-12-16,500,498,2,2136.67,379.91,147.81,31.18,RECEIVED
SH8007494,POL0006503,C04,2026-03-16,2026-03-20,500,500,0,142.0,0.0,9.14,100.47,RECEIVED
SH8007495,POL0006504,C02,2025-04-13,2025-05-04,80,80,0,244.88,115.71,5.7,55.29,RECEIVED
SH8007496,POL0006505,C02,2025-11-25,2025-12-11,93,93,0,289.14,39.09,18.98,80.81,RECEIVED
SH8007497,POL0006506,C07,2025-07-01,2025-07-27,500,500,0,3647.8,4166.73,239.92,65.75,RECEIVED
SH8007498,POL0006507,C04,2025-09-23,2025-10-11,100,100,0,42.63,4.49,3.72,59.71,RECEIVED
SH8007499,POL0006508,C03,2025-06-04,2025-06-20,34,34,0,10.56,35.55,1.62,83.44,RECEIVED
SH8007500,POL0006509,C07,2025-04-12,2025-04-16,122,118,4,171.57,0.0,13.59,92.09,RECEIVED
SH8007501,POL0006510,C07,2026-05-01,2026-05-15,100,100,0,2.53,6.46,0.41,46.81,RECEIVED
SH8007502,POL0006511,C04,2025-09-13,2025-09-16,50,50,0,60.55,86.97,4.05,36.34,RECEIVED
SH8007503,POL0006512,C05,2025-12-29,2026-01-03,161,161,0,83.75,0.0,10.48,41.45,RECEIVED
SH8007504,POL0006513,C07,2026-03-01,2026-03-07,60,60,0,67.7,90.43,6.27,97.49,RECEIVED
SH8007505,POL0006513,C07,2026-02-27,2026-03-07,40,40,0,22.49,66.7,4.18,37.73,RECEIVED
SH8007506,POL0006514,C03,2025-11-20,2025-12-05,100,100,0,32.55,75.74,5.36,78.38,RECEIVED
SH8007507,POL0006515,C05,2025-03-24,2025-04-22,177,177,0,342.07,190.22,45.09,78.48,RECEIVED
SH8007508,POL0006516,C03,2025-04-17,2025-05-02,57,57,0,60.16,291.86,10.09,29.75,RECEIVED
SH8007509,POL0006517,C03,2025-09-27,2025-10-21,500,500,0,1096.73,72.24,62.06,57.86,RECEIVED
SH8007510,POL0006518,C05,2026-05-22,2026-06-10,13,13,0,39.14,198.29,7.2,73.18,RECEIVED
SH8007511,POL0006519,C05,2025-02-22,2025-02-24,500,500,0,2254.97,0.0,120.96,117.21,RECEIVED
SH8007512,POL0006520,C06,2026-01-08,2026-01-25,216,203,13,291.21,229.73,9.3,116.64,RECEIVED
SH8007513,POL0006521,C04,2025-09-06,2025-09-22,59,59,0,37.25,1.3,2.02,59.22,RECEIVED
SH8007514,POL0006522,C04,2025-08-21,2025-08-26,100,100,0,322.53,189.03,22.2,79.71,RECEIVED
SH8007515,POL0006523,C04,2025-09-03,2025-09-26,11,11,0,55.87,15.4,3.64,79.59,RECEIVED
SH8007516,POL0006524,C01,2025-03-09,2025-03-20,76,76,0,60.1,122.6,4.41,74.29,RECEIVED
SH8007517,POL0006525,C05,2025-11-22,2025-12-15,500,500,0,2001.28,686.82,113.76,118.93,RECEIVED
SH8007518,POL0006526,C02,2026-01-27,2026-02-07,389,389,0,1389.69,233.0,71.09,103.41,RECEIVED
SH8007519,POL0006527,C01,2025-05-30,2025-06-23,52,52,0,199.99,46.98,27.68,58.07,RECEIVED
SH8007520,POL0006528,C01,2025-05-17,2025-06-03,221,221,0,987.06,308.56,53.25,110.6,RECEIVED
SH8007521,POL0006528,C01,2025-05-17,2025-06-03,279,279,0,744.72,242.12,67.23,26.38,RECEIVED
SH8007522,POL0006529,C02,2025-02-24,2025-03-14,43,43,0,82.41,9.2,3.49,85.92,RECEIVED
SH8007523,POL0006529,C05,2025-02-20,2025-03-15,52,52,0,24.35,13.81,4.22,16.89,RECEIVED
SH8007524,POL0006530,C04,2025-02-13,2025-02-15,135,135,0,145.73,0.0,9.56,73.09,RECEIVED
SH8007525,POL0006531,C03,2025-10-09,2025-11-06,42,42,0,372.26,461.9,23.29,88.31,RECEIVED
SH8007526,POL0006532,C01,2026-04-11,2026-05-04,50,49,1,27.23,3.59,3.33,75.42,RECEIVED
SH8007527,POL0006533,C02,2025-01-17,2025-01-24,28,28,0,54.1,12.03,2.75,94.03,RECEIVED
SH8007528,POL0006534,C02,2025-08-26,2025-09-19,276,272,4,559.04,868.58,41.46,83.22,RECEIVED
SH8007529,POL0006534,C01,2025-08-25,2025-09-20,224,224,0,542.38,714.94,34.15,47.03,RECEIVED
SH8007530,POL0006535,C06,2026-04-29,2026-05-30,104,104,0,114.81,0.63,2.37,97.72,RECEIVED
SH8007531,POL0006536,C02,2025-11-30,2025-12-18,100,100,0,297.11,199.16,6.92,99.56,RECEIVED
SH8007532,POL0006537,C05,2025-03-25,2025-04-07,157,157,0,172.68,252.41,10.99,115.27,RECEIVED
SH8007533,POL0006538,C06,2025-09-01,2025-09-11,46,46,0,99.97,101.45,3.55,81.7,RECEIVED
SH8007534,POL0006538,C04,2025-09-05,2025-09-12,34,34,0,40.46,19.6,2.63,88.24,RECEIVED
SH8007535,POL0006539,C07,2026-03-06,2026-03-08,69,69,0,109.8,0.0,8.06,78.1,RECEIVED
SH8007536,POL0006540,C02,2025-11-14,2025-12-05,160,154,6,519.33,161.51,30.01,56.0,RECEIVED
SH8007537,POL0006541,C06,2025-05-16,2025-05-20,100,100,0,708.39,0.0,25.58,87.93,RECEIVED
SH8007538,POL0006542,C07,2025-12-09,2025-12-17,140,140,0,183.1,0.0,18.65,71.59,RECEIVED
SH8007539,POL0006543,C05,2026-03-27,2026-04-14,500,500,0,200.28,311.46,19.6,71.68,RECEIVED
SH8007540,POL0006544,C05,2026-03-08,2026-03-19,57,57,0,19.23,45.17,1.61,46.03,RECEIVED
SH8007541,POL0006545,C04,2025-08-19,2025-08-21,120,117,3,195.02,137.27,11.94,78.14,RECEIVED
SH8007542,POL0006546,C01,2026-04-01,2026-04-29,124,124,0,160.01,102.74,13.44,93.23,RECEIVED
SH8007543,POL0006547,C05,2025-05-09,2025-05-21,61,61,0,86.8,47.11,5.65,29.27,RECEIVED
SH8007544,POL0006547,C07,2025-04-27,2025-05-21,44,44,0,56.17,76.77,4.08,117.96,RECEIVED
SH8007545,POL0006548,C06,2025-03-28,2025-04-20,147,147,0,212.22,132.75,8.16,99.17,RECEIVED
SH8007546,POL0006549,C01,2026-01-17,2026-02-01,323,322,1,340.87,715.02,27.68,29.59,RECEIVED
SH8007547,POL0006549,C04,2026-01-16,2026-02-01,177,177,0,156.49,54.1,15.21,70.67,RECEIVED
SH8007548,POL0006550,C02,2025-05-21,2025-05-25,331,324,7,1018.8,0.0,29.1,60.82,RECEIVED
SH8007549,POL0006551,C05,2026-01-03,2026-01-27,38,38,0,25.1,131.79,4.64,55.85,RECEIVED
SH8007550,POL0006552,C03,2025-09-08,2025-09-28,253,253,0,157.56,407.3,30.46,72.18,RECEIVED
SH8007551,POL0006553,C04,2025-09-27,2025-09-29,263,263,0,261.64,957.48,38.88,105.14,RECEIVED
SH8007552,POL0006553,C01,2025-09-27,2025-10-01,237,237,0,196.47,494.39,35.04,28.99,RECEIVED
SH8007553,POL0006554,C04,2025-05-18,2025-05-29,40,40,0,141.7,257.47,11.63,91.84,RECEIVED
SH8007554,POL0006555,C06,2025-09-08,2025-09-12,55,55,0,83.69,0.0,3.94,91.78,RECEIVED
SH8007555,POL0006555,C02,2025-09-09,2025-09-12,45,44,1,43.37,0.0,3.15,80.26,RECEIVED
SH8007556,POL0006556,C06,2026-02-21,2026-03-12,100,100,0,245.94,159.05,8.99,92.6,RECEIVED
SH8007557,POL0006557,C05,2025-10-18,2025-11-01,275,275,0,176.41,553.99,20.87,57.18,RECEIVED
SH8007558,POL0006558,C05,2025-08-28,2025-09-09,155,155,0,537.94,710.62,38.59,96.63,RECEIVED
SH8007559,POL0006559,C02,2025-04-26,2025-05-07,494,494,0,76.8,23.51,2.71,41.28,RECEIVED
SH8007560,POL0006560,C07,2025-09-30,2025-10-04,100,99,1,90.13,0.0,6.19,82.06,RECEIVED
SH8007561,POL0006561,C03,2025-12-09,2025-12-15,70,70,0,338.46,92.28,32.29,101.26,RECEIVED
SH8007562,POL0006562,C06,2025-10-18,2025-11-14,38,38,0,417.3,126.98,13.91,40.87,RECEIVED
SH8007563,POL0006563,C05,2025-10-24,2025-11-15,64,62,2,191.71,241.52,10.45,37.1,RECEIVED
SH8007564,POL0006564,C07,2025-01-28,2025-02-13,55,55,0,38.64,34.11,2.24,46.26,RECEIVED
SH8007565,POL0006565,C04,2025-04-07,2025-04-11,121,121,0,355.61,0.0,38.73,86.56,RECEIVED
SH8007566,POL0006566,C03,2025-02-17,2025-03-12,500,500,0,372.57,422.93,19.32,103.45,RECEIVED
SH8007567,POL0006567,C01,2025-05-29,2025-06-03,50,50,0,224.67,147.43,18.57,74.12,RECEIVED
SH8007568,POL0006568,C04,2025-04-29,2025-05-02,104,100,4,285.9,359.81,16.18,90.45,RECEIVED
SH8007569,POL0006569,C07,2025-09-30,2025-10-02,93,93,0,131.09,150.39,22.49,77.92,RECEIVED
SH8007570,POL0006570,C02,2025-04-23,2025-05-12,86,86,0,60.2,30.12,2.03,54.2,RECEIVED
SH8007571,POL0006570,C02,2025-04-27,2025-05-09,93,88,5,38.02,6.72,2.08,48.89,RECEIVED
SH8007572,POL0006571,C02,2026-02-09,2026-02-25,53,53,0,156.54,102.28,7.13,95.26,RECEIVED
SH8007573,POL0006572,C05,2025-09-15,2025-09-28,500,500,0,1581.03,745.32,99.24,60.69,RECEIVED
SH8007574,POL0006573,C01,2026-01-04,2026-01-21,40,40,0,83.09,53.16,7.62,65.12,RECEIVED
SH8007575,POL0006573,C06,2026-01-02,2026-01-21,21,21,0,129.42,16.82,4.0,20.36,RECEIVED
SH8007576,POL0006574,C01,2026-02-20,2026-03-18,71,71,0,314.61,7.98,17.47,112.05,RECEIVED
SH8007577,POL0006575,C06,2025-12-20,2025-12-23,60,59,1,32.28,45.49,1.96,32.77,RECEIVED
SH8007578,POL0006575,C02,2025-12-20,2025-12-23,57,57,0,37.15,47.45,1.89,77.07,RECEIVED
SH8007579,POL0006576,C07,2026-05-03,2026-05-18,218,218,0,128.8,262.73,23.31,27.18,RECEIVED
SH8007580,POL0006577,C03,2025-08-17,2025-08-25,13,13,0,13.14,12.5,0.8,107.84,RECEIVED
SH8007581,POL0006578,C01,2025-04-25,2025-05-10,239,239,0,27.26,16.17,1.45,112.39,RECEIVED
SH8007582,POL0006578,C04,2025-05-07,2025-05-21,261,261,0,24.98,20.37,1.59,115.68,RECEIVED
SH8007583,POL0006579,C05,2025-10-16,2025-11-01,381,381,0,486.39,130.55,27.87,105.32,RECEIVED
SH8007584,POL0006580,C05,2025-10-12,2025-11-04,190,190,0,59.9,69.31,9.14,78.06,RECEIVED
SH8007585,POL0006581,C04,2026-04-04,2026-04-20,92,92,0,94.65,37.11,5.22,89.24,RECEIVED
SH8007586,POL0006581,C07,2026-03-19,2026-04-18,72,72,0,75.7,44.83,4.08,33.91,RECEIVED
SH8007587,POL0006582,C05,2025-05-21,2025-05-26,89,89,0,174.81,0.0,22.73,34.48,RECEIVED
SH8007588,POL0006583,C01,2025-06-20,2025-07-05,100,100,0,1249.83,42.04,80.25,24.44,RECEIVED
SH8007589,POL0006584,C02,2026-02-09,2026-02-26,100,100,0,99.23,58.48,2.08,37.9,RECEIVED
SH8007590,POL0006585,C03,2025-07-08,2025-08-05,70,70,0,51.08,109.96,4.16,109.54,RECEIVED
SH8007591,POL0006586,C01,2025-10-11,2025-11-11,43,43,0,22.01,52.67,2.59,57.76,RECEIVED
SH8007592,POL0006587,C04,2025-12-30,2026-01-12,47,47,0,177.79,134.64,16.88,55.6,RECEIVED
SH8007593,POL0006588,C02,2025-10-04,2025-10-24,534,534,0,1453.55,2014.9,68.84,50.17,RECEIVED
SH8007594,POL0006589,C07,2026-01-16,2026-02-11,100,100,0,11.81,0.12,1.27,18.24,RECEIVED
SH8007595,POL0006590,C06,2025-04-14,2025-04-29,71,71,0,126.24,25.41,7.17,116.07,RECEIVED
SH8007596,POL0006591,C05,2025-08-01,2025-08-21,500,500,0,636.97,659.18,42.56,39.14,RECEIVED
SH8007597,POL0006592,C02,2026-01-28,2026-02-11,264,264,0,3348.15,835.77,86.82,76.78,RECEIVED
SH8007598,POL0006593,C02,2025-04-12,2025-04-28,100,100,0,344.85,179.2,20.86,56.79,RECEIVED
SH8007599,POL0006594,C03,2025-05-20,2025-06-05,50,50,0,72.77,91.33,7.2,91.23,RECEIVED
SH8007600,POL0006595,C07,2025-10-26,2025-10-30,165,163,2,1243.02,1045.61,124.14,81.2,RECEIVED
SH8007601,POL0006596,C06,2025-12-16,2025-12-23,71,71,0,989.44,901.91,37.27,20.97,RECEIVED
SH8007602,POL0006596,C05,2025-12-19,2025-12-23,104,104,0,915.7,1155.4,54.6,65.66,RECEIVED
SH8007603,POL0006597,C07,2025-11-22,2025-12-19,90,90,0,84.29,45.53,8.92,118.97,RECEIVED
SH8007604,POL0006598,C05,2025-10-21,2025-10-26,61,61,0,29.25,64.03,2.34,98.75,RECEIVED
SH8007605,POL0006599,C01,2025-01-18,2025-01-20,85,83,2,36.74,57.49,5.79,85.16,RECEIVED
SH8007606,POL0006600,C06,2025-03-30,2025-04-14,119,119,0,246.15,42.63,8.06,57.61,RECEIVED
SH8007607,POL0006601,C04,2025-06-24,2025-06-26,214,214,0,274.72,406.07,27.41,76.08,RECEIVED
SH8007608,POL0006601,C01,2025-06-23,2025-06-25,286,284,2,472.23,1009.22,36.37,53.64,RECEIVED
SH8007609,POL0006602,C01,2026-04-13,2026-04-22,32,32,0,11.93,15.74,1.41,73.57,RECEIVED
SH8007610,POL0006603,C02,2025-05-29,2025-06-10,57,57,0,178.47,7.58,8.63,75.4,RECEIVED
SH8007611,POL0006604,C06,2026-04-03,2026-04-16,500,488,12,3991.97,3890.12,176.48,41.08,RECEIVED
SH8007612,POL0006605,C07,2025-04-20,2025-05-11,181,181,0,415.72,45.23,27.85,117.84,RECEIVED
SH8007613,POL0006606,C02,2025-04-07,2025-04-23,239,239,0,885.83,1327.79,45.27,22.42,RECEIVED
SH8007614,POL0006607,C04,2025-12-12,2026-01-04,55,55,0,13.14,8.7,1.32,117.21,RECEIVED
SH8007615,POL0006608,C06,2025-09-06,2025-09-10,248,248,0,226.49,226.92,11.69,62.17,RECEIVED
SH8007616,POL0006609,C03,2025-12-01,2026-01-01,103,103,0,50.36,105.71,8.39,106.55,RECEIVED
SH8007617,POL0006610,C06,2025-11-10,2025-11-22,67,67,0,768.11,958.46,39.19,97.37,RECEIVED
SH8007618,POL0006610,C01,2025-11-05,2025-11-27,58,58,0,670.26,655.58,33.92,108.37,RECEIVED
SH8007619,POL0006611,C04,2025-03-17,2025-04-04,161,161,0,108.37,184.19,6.79,28.02,RECEIVED
SH8007620,POL0006612,C07,2025-08-09,2025-08-13,42,42,0,45.39,0.0,3.73,51.38,RECEIVED
SH8007621,POL0006613,C03,2025-04-10,2025-04-21,100,93,7,91.43,56.17,13.41,40.71,RECEIVED
SH8007622,POL0006614,C05,2025-06-19,2025-06-27,128,128,0,205.3,420.28,37.83,62.52,RECEIVED
SH8007623,POL0006615,C06,2025-12-01,2025-12-09,36,36,0,103.17,83.0,4.43,31.97,RECEIVED
SH8007624,POL0006615,C03,2025-12-07,2025-12-11,19,19,0,43.21,42.22,2.34,103.56,RECEIVED
SH8007625,POL0006616,C06,2025-03-10,2025-03-21,107,107,0,4096.69,2350.21,86.39,50.79,RECEIVED
SH8007626,POL0006617,C06,2025-07-05,2025-08-03,218,218,0,1286.38,1229.7,42.68,101.16,RECEIVED
SH8007627,POL0006618,C01,2025-03-28,2025-04-23,100,100,0,48.23,22.83,4.92,46.28,RECEIVED
SH8007628,POL0006619,C02,2025-11-08,2025-11-29,80,80,0,129.47,131.98,5.45,104.1,RECEIVED
SH8007629,POL0006620,C01,2025-08-06,2025-08-14,366,366,0,501.18,547.38,33.01,31.58,RECEIVED
SH8007630,POL0006621,C02,2025-03-02,2025-03-09,500,475,25,2982.17,46.07,115.31,74.67,RECEIVED
SH8007631,POL0006622,C07,2025-10-04,2025-10-17,47,47,0,140.93,209.32,10.68,46.05,RECEIVED
SH8007632,POL0006623,C03,2025-03-01,2025-03-03,233,233,0,293.25,486.95,31.09,36.36,RECEIVED
SH8007633,POL0006623,C02,2025-02-28,2025-03-03,267,267,0,1335.46,441.19,35.63,42.42,RECEIVED
SH8007634,POL0006624,C02,2026-04-27,2026-05-22,88,88,0,119.85,236.15,8.69,45.08,RECEIVED
